<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AMZN,D,20200507,000000,2372.8100000,2375.5500000,2344.6300000,2367.4000000,98459
US1.AMZN,D,20200508,000000,2371.5700000,2386.7900000,2357.7700000,2379.4700000,93788
US1.AMZN,D,20200511,000000,2375.9900000,2419.4800000,2372.5500000,2406.5500000,85365
US1.AMZN,D,20200512,000000,2412.5500000,2418.6300000,2355.6100000,2355.6100000,107874
US1.AMZN,D,20200513,000000,2368.5000000,2407.3300000,2338.0200000,2368.6400000,163852
US1.AMZN,D,20200514,000000,2362.1900000,2390.2600000,2354.5000000,2389.0100000,164602
US1.AMZN,D,20200515,000000,2368.5200000,2410.8200000,2357.3600000,2410.8200000,163003
US1.AMZN,D,20200518,000000,2402.4600000,2432.3500000,2384.0100000,2426.8200000,144426
US1.AMZN,D,20200519,000000,2429.8300000,2484.4800000,2428.9700000,2448.7400000,142793
US1.AMZN,D,20200520,000000,2475.2000000,2500.0100000,2468.1500000,2497.8200000,137952
US1.AMZN,D,20200521,000000,2500.1200000,2525.4500000,2442.8500000,2448.2800000,206280
US1.AMZN,D,20200522,000000,2455.9200000,2468.4000000,2430.9200000,2435.8500000,109860
US1.AMZN,D,20200526,000000,2458.4600000,2461.9500000,2414.0600000,2421.7500000,159288
US1.AMZN,D,20200527,000000,2401.0000000,2412.8200000,2330.0000000,2410.3900000,187515
US1.AMZN,D,20200528,000000,2384.3600000,2436.8500000,2378.3300000,2400.1900000,107840
US1.AMZN,D,20200529,000000,2415.5200000,2439.9500000,2398.7200000,2436.3100000,141136
US1.AMZN,D,20200601,000000,2446.7800000,2476.2800000,2446.2800000,2470.1200000,87381
US1.AMZN,D,20200602,000000,2465.7400000,2473.2200000,2445.6800000,2472.7500000,76116
US1.AMZN,D,20200603,000000,2468.9000000,2487.7400000,2461.6800000,2478.2200000,99306
US1.AMZN,D,20200604,000000,2478.0000000,2507.5000000,2450.5500000,2460.2100000,106073
US1.AMZN,D,20200605,000000,2444.9500000,2488.5000000,2437.2400000,2482.7400000,107147
US1.AMZN,D,20200608,000000,2500.8200000,2529.6500000,2488.4200000,2524.3100000,126740
US1.AMZN,D,20200609,000000,2526.2900000,2626.4300000,2525.3400000,2599.8300000,184979
US1.AMZN,D,20200610,000000,2642.5500000,2670.0000000,2627.0000000,2648.6900000,163598
US1.AMZN,D,20200611,000000,2601.2700000,2671.3800000,2556.0000000,2556.7100000,161609
US1.AMZN,D,20200612,000000,2602.4400000,2621.0000000,2504.0900000,2543.1400000,135889
US1.AMZN,D,20200615,000000,2526.3300000,2583.9200000,2510.4200000,2572.6200000,109018
US1.AMZN,D,20200616,000000,2619.9000000,2619.9000000,2578.9600000,2615.7000000,120592
