<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ETF.IVV;D;20190401;000000;286.6400000;288.0800000;286.3500000;287.8100000;2440267
ETF.IVV;D;20190402;000000;287.9700000;288.1600000;287.0400000;287.9200000;2058139
ETF.IVV;D;20190403;000000;289.2500000;289.6900000;287.6750000;288.4800000;2089361
ETF.IVV;D;20190404;000000;288.7400000;289.3900000;287.9500000;289.1400000;2927723
ETF.IVV;D;20190405;000000;289.8600000;290.5600000;289.5400000;290.4500000;1840611
ETF.IVV;D;20190408;000000;290.0300000;290.8500000;289.3100000;290.7700000;1635711
ETF.IVV;D;20190409;000000;289.7300000;290.0228000;288.6600000;289.2700000;2898091
ETF.IVV;D;20190410;000000;289.7200000;290.3400000;289.2700000;290.2300000;2265257
ETF.IVV;D;20190411;000000;290.7700000;290.7800000;289.5300000;290.2000000;2197320
ETF.IVV;D;20190412;000000;291.9700000;292.4400000;291.2100000;292.1500000;2136776
ETF.IVV;D;20190415;000000;292.2400000;292.3100000;291.0411000;291.9200000;1720551
ETF.IVV;D;20190416;000000;292.9200000;292.9800000;291.4600000;292.1400000;3127601
ETF.IVV;D;20190417;000000;293.3800000;293.3900000;290.9400000;291.4300000;3235271
ETF.IVV;D;20190418;000000;292.0900000;292.2800000;290.6200000;291.9700000;3741123
ETF.IVV;D;20190422;000000;291.1300000;292.4000000;291.0400000;292.3000000;2428203
ETF.IVV;D;20190423;000000;292.6500000;295.1050000;292.4017000;294.8500000;4164490
ETF.IVV;D;20190424;000000;294.7800000;295.1399000;294.0600000;294.2200000;1925169
ETF.IVV;D;20190425;000000;294.0800000;294.7600000;292.6800000;294.0800000;1568038
ETF.IVV;D;20190426;000000;294.1100000;295.4800000;293.2133000;295.4500000;1714291
ETF.IVV;D;20190429;000000;295.5100000;296.4600000;295.4067000;295.7900000;2097146
ETF.IVV;D;20190430;000000;295.4900000;296.3200000;293.9099000;295.9800000;3351756
ETF.IVV;D;20190501;000000;296.7300000;296.9300000;293.7700000;293.8000000;2614549
ETF.IVV;D;20190502;000000;293.6400000;294.6800000;291.4900000;293.2600000;2831990
ETF.IVV;D;20190503;000000;294.7900000;296.3300000;294.5700000;296.0100000;2464688
ETF.IVV;D;20190506;000000;291.2200000;295.2800000;290.9500000;294.9000000;2356572
ETF.IVV;D;20190507;000000;292.1300000;292.7900000;287.7500000;289.9700000;4341616
ETF.IVV;D;20190508;000000;289.5500000;291.3800000;288.8200000;289.5250000;4223465
ETF.IVV;D;20190509;000000;287.2000000;289.2400000;285.2300000;288.7300000;3484940
ETF.IVV;D;20190510;000000;287.5900000;290.9008000;284.2100000;290.0000000;3661747
ETF.IVV;D;20190513;000000;284.3100000;285.4000000;281.8400000;282.8600000;4738678
ETF.IVV;D;20190514;000000;283.9100000;287.0231000;283.7500000;285.3200000;2629969
ETF.IVV;D;20190515;000000;283.5000000;287.7000000;283.2500000;287.0300000;2670916
ETF.IVV;D;20190516;000000;287.7700000;291.1700000;287.7100000;289.5600000;2951230
ETF.IVV;D;20190517;000000;287.0900000;290.5400000;287.0800000;287.9000000;3345525
ETF.IVV;D;20190520;000000;286.0500000;287.3656000;285.0500000;285.9300000;1877626
ETF.IVV;D;20190521;000000;287.7700000;288.8600000;287.4900000;288.4497000;1600215
ETF.IVV;D;20190522;000000;287.3500000;288.4600000;287.0599000;287.5900000;2377421
ETF.IVV;D;20190523;000000;285.1000000;285.1000000;282.4700000;284.2000000;3221524
ETF.IVV;D;20190524;000000;285.6600000;286.1200000;284.0100000;284.7100000;1431815
ETF.IVV;D;20190528;000000;285.0200000;286.0750000;282.0900000;282.0900000;2006513
ETF.IVV;D;20190529;000000;280.7800000;281.2000000;278.5600000;280.2000000;4214328
ETF.IVV;D;20190530;000000;280.9600000;281.9200000;279.6800000;280.9600000;3197650
ETF.IVV;D;20190531;000000;278.0600000;278.9600000;277.1100000;277.2900000;3912755
ETF.IVV;D;20190603;000000;277.1500000;278.3900000;274.9000000;276.4000000;4070978
ETF.IVV;D;20190604;000000;278.9600000;282.5700000;278.4700000;282.5100000;2928424
ETF.IVV;D;20190605;000000;284.2500000;284.9000000;282.2110000;284.8600000;3583048
ETF.IVV;D;20190606;000000;285.6140000;287.4950000;284.4900000;286.6200000;3060844
ETF.IVV;D;20190607;000000;287.9000000;290.8300000;287.7000000;289.6700000;2160511
ETF.IVV;D;20190610;000000;291.3600000;292.8100000;290.8700000;290.9400000;2960725
ETF.IVV;D;20190611;000000;293.0000000;293.4200000;290.1800000;290.9100000;2131532
ETF.IVV;D;20190612;000000;290.6600000;291.2500000;289.8300000;290.3300000;1870679
ETF.IVV;D;20190613;000000;291.4000000;291.9700000;290.6279000;291.5700000;1850793
ETF.IVV;D;20190614;000000;291.3100000;291.9300000;290.4001000;291.2500000;1667951
ETF.IVV;D;20190617;000000;289.7500000;290.4500000;289.4100000;289.5600000;1628607
ETF.IVV;D;20190618;000000;291.6300000;293.8000000;291.2500000;292.5300000;2882161
ETF.IVV;D;20190619;000000;292.7900000;293.8900000;291.8200000;293.3000000;3974749
ETF.IVV;D;20190620;000000;296.3200000;296.5700000;293.8788000;296.1000000;2891132
ETF.IVV;D;20190621;000000;295.7900000;297.2000000;295.4700000;295.7700000;2193236
ETF.IVV;D;20190624;000000;295.9000000;296.2700000;295.1500000;295.2700000;2997866
ETF.IVV;D;20190625;000000;295.3500000;295.4100000;292.3200000;292.4700000;2022993
ETF.IVV;D;20190626;000000;293.4200000;293.9900000;292.0200000;292.1100000;2217387
ETF.IVV;D;20190627;000000;292.9900000;293.7300000;292.6100000;293.2000000;2150671
ETF.IVV;D;20190628;000000;294.1731000;295.2100000;293.7100000;294.6500000;3368801
ETF.IVV;D;20190701;000000;298.3700000;298.8800000;296.0200000;297.3000000;2930570
ETF.IVV;D;20190702;000000;297.2900000;298.1700000;296.3700000;298.1700000;2845644
ETF.IVV;D;20190703;000000;298.8900000;300.5200000;298.7499000;300.4900000;1503787
ETF.IVV;D;20190705;000000;299.1800000;300.3600000;297.7410000;300.1000000;1591171
ETF.IVV;D;20190708;000000;298.7100000;299.0500000;297.7400000;298.5600000;2197307
ETF.IVV;D;20190709;000000;297.2300000;299.2600000;297.1900000;299.0000000;1174099
ETF.IVV;D;20190710;000000;300.1200000;301.3900000;299.5000000;300.3400000;1733057
ETF.IVV;D;20190711;000000;301.0500000;301.3200000;299.9300000;301.0200000;3217948
ETF.IVV;D;20190712;000000;301.6100000;302.4900000;301.2600000;302.4900000;3080136
ETF.IVV;D;20190715;000000;302.8600000;302.8900000;301.9664000;302.4700000;3457803
ETF.IVV;D;20190716;000000;302.4100000;302.6000000;301.1900000;301.3900000;1724517
ETF.IVV;D;20190717;000000;301.4700000;301.6400000;299.4800000;299.4900000;1615825
ETF.IVV;D;20190718;000000;298.8900000;300.9600000;298.4200000;300.5800000;3010045
ETF.IVV;D;20190719;000000;301.7800000;301.8200000;298.7000000;298.9700000;2551147
ETF.IVV;D;20190722;000000;299.3300000;300.2100000;298.7700000;299.6200000;1816140
ETF.IVV;D;20190723;000000;300.9100000;301.7600000;299.9600000;301.7300000;1684546
ETF.IVV;D;20190724;000000;300.9400000;303.1400000;300.8300000;303.1100000;1749841
ETF.IVV;D;20190725;000000;302.7100000;302.7350000;300.8330000;301.6600000;2891707
ETF.IVV;D;20190726;000000;302.5000000;303.9800000;302.4000000;303.7700000;1977359
ETF.IVV;D;20190729;000000;303.6300000;303.6800000;302.5800000;303.2300000;1638113
ETF.IVV;D;20190730;000000;301.6500000;302.9000000;301.2200000;302.5400000;3000013
ETF.IVV;D;20190731;000000;302.7600000;302.9400000;296.8900000;299.1400000;3654265
ETF.IVV;D;20190801;000000;299.3200000;302.6000000;295.6603000;296.6700000;5813066
ETF.IVV;D;20190802;000000;295.5200000;295.8100000;292.5900000;294.3200000;5607958
ETF.IVV;D;20190805;000000;289.7700000;289.8400000;283.3400000;285.6600000;4587796
ETF.IVV;D;20190806;000000;287.5400000;289.6600000;285.9300000;289.3400000;3772215
ETF.IVV;D;20190807;000000;286.0100000;290.4600000;283.6800000;289.6600000;3688166
ETF.IVV;D;20190808;000000;291.2600000;295.2700000;290.6800000;295.2600000;3216415
ETF.IVV;D;20190809;000000;294.2700000;294.9500000;291.3200000;293.3100000;2777344
ETF.IVV;D;20190812;000000;291.5800000;292.2100000;288.6900000;289.8100000;1738203
ETF.IVV;D;20190813;000000;289.3700000;295.8400000;289.0000000;294.1200000;2152543
ETF.IVV;D;20190814;000000;289.7000000;290.4100000;285.4000000;285.5900000;4482973
ETF.IVV;D;20190815;000000;286.5200000;287.2400000;284.0200000;286.3400000;3993084
ETF.IVV;D;20190816;000000;288.1400000;291.0100000;288.0800000;290.5800000;2426258
ETF.IVV;D;20190819;000000;293.8600000;294.7700000;293.1400000;294.0100000;2171766
ETF.IVV;D;20190820;000000;293.4900000;294.0200000;291.6100000;291.7100000;2140004
ETF.IVV;D;20190821;000000;294.1500000;294.5700000;293.4800000;294.1500000;2074698
ETF.IVV;D;20190822;000000;294.9500000;295.6309000;292.1000000;294.0600000;2350494
ETF.IVV;D;20190823;000000;292.6300000;294.4500000;285.1000000;286.4300000;4113424
ETF.IVV;D;20190826;000000;288.9100000;289.6600000;287.2400000;289.6600000;1993863
ETF.IVV;D;20190827;000000;291.2100000;291.6100000;287.6900000;288.4900000;2409590
ETF.IVV;D;20190828;000000;287.7500000;290.7100000;286.8900000;290.5000000;3167473
ETF.IVV;D;20190829;000000;293.4300000;294.8400000;292.3000000;294.2800000;2912964
ETF.IVV;D;20190830;000000;295.9600000;295.9600000;293.1200000;294.1600000;2300788
ETF.IVV;D;20190903;000000;292.2600000;293.2900000;290.9900000;292.4100000;2758096
ETF.IVV;D;20190904;000000;294.8600000;295.7700000;294.0500000;295.6900000;2289760
ETF.IVV;D;20190905;000000;298.5400000;300.6000000;298.4000000;299.6000000;2664415
ETF.IVV;D;20190906;000000;299.9400000;300.5100000;299.2000000;299.8400000;2229921
ETF.IVV;D;20190909;000000;300.9300000;300.9800000;298.9100000;299.9300000;2476484
ETF.IVV;D;20190910;000000;299.0800000;299.9100000;297.7100000;299.9100000;1957451
ETF.IVV;D;20190911;000000;300.2500000;302.0900000;299.5400000;302.0800000;1820314
ETF.IVV;D;20190912;000000;303.0200000;304.1900000;302.2200000;303.1000000;2498464
ETF.IVV;D;20190913;000000;303.5600000;303.9516000;302.4400000;302.8300000;2938115
ETF.IVV;D;20190916;000000;301.5700000;302.4000000;301.2000000;301.9100000;1676617
ETF.IVV;D;20190917;000000;301.6800000;302.7800000;301.5428000;302.7000000;2590919
ETF.IVV;D;20190918;000000;302.2500000;303.0000000;300.0100000;302.9000000;2216317
ETF.IVV;D;20190919;000000;303.3300000;304.4000000;302.4900000;302.8900000;3686182
ETF.IVV;D;20190920;000000;303.5600000;303.8400000;300.6000000;301.2100000;4193946
ETF.IVV;D;20190923;000000;300.6900000;302.1130000;300.4400000;301.4200000;3359216
ETF.IVV;D;20190924;000000;301.0700000;301.5300000;296.4700000;297.6000000;4396533
ETF.IVV;D;20190925;000000;297.5700000;299.7500000;296.0000000;299.2600000;2469628
ETF.IVV;D;20190926;000000;299.2800000;299.5000000;297.1000000;298.6400000;2039284
ETF.IVV;D;20190927;000000;299.5300000;299.6000000;295.3400000;297.0100000;2125287
ETF.IVV;D;20190930;000000;297.6100000;299.1900000;297.5600000;298.4800000;2083898
ETF.IVV;D;20191001;000000;299.4000000;300.1200000;294.6300000;294.8400000;3194062
ETF.IVV;D;20191002;000000;293.1500000;293.1500000;288.2414000;289.6700000;3778030
ETF.IVV;D;20191003;000000;289.4000000;291.9800000;286.4300000;291.9800000;2741064
ETF.IVV;D;20191004;000000;292.7900000;296.2644000;292.7500000;295.9700000;3098782
ETF.IVV;D;20191007;000000;295.1400000;296.9200000;294.4200000;294.7000000;1892909
ETF.IVV;D;20191008;000000;292.6600000;293.4500000;290.1200000;290.1700000;2213342
ETF.IVV;D;20191009;000000;292.3700000;293.9100000;291.7082000;292.9300000;2387172
ETF.IVV;D;20191010;000000;292.8100000;295.8600000;292.6200000;294.8700000;1837641
ETF.IVV;D;20191011;000000;297.9500000;300.3800000;297.8100000;297.9100000;2568914
ETF.IVV;D;20191014;000000;297.5800000;298.2800000;297.2400000;297.6900000;1023671
ETF.IVV;D;20191015;000000;298.7300000;301.3651000;298.6500000;300.5700000;2124484
ETF.IVV;D;20191016;000000;300.0300000;300.8200000;299.5900000;300.1000000;1980589
ETF.IVV;D;20191017;000000;301.3500000;301.9150000;300.2000000;300.9100000;1566180
ETF.IVV;D;20191018;000000;300.4000000;301.0501000;298.6500000;299.6000000;2050175
ETF.IVV;D;20191021;000000;301.0900000;301.8500000;300.6700000;301.7300000;1642076
ETF.IVV;D;20191022;000000;302.3000000;302.5620000;300.5700000;300.7000000;2290723
ETF.IVV;D;20191023;000000;300.3900000;301.6300000;300.1900000;301.5400000;1327826
ETF.IVV;D;20191024;000000;302.5700000;302.7500000;301.1500000;302.0800000;1376849
ETF.IVV;D;20191025;000000;301.4500000;303.9000000;301.4200000;303.3400000;1827874
ETF.IVV;D;20191028;000000;304.5500000;305.5600000;304.5500000;305.0600000;3850658
ETF.IVV;D;20191029;000000;304.7300000;305.9200000;304.5600000;304.9000000;2382561
ETF.IVV;D;20191030;000000;305.1300000;306.2200000;303.9200000;305.8500000;3004182
ETF.IVV;D;20191031;000000;305.8300000;305.8300000;303.4549000;304.9500000;3362786
ETF.IVV;D;20191101;000000;306.6500000;307.8800000;306.4700000;307.8800000;1837229
ETF.IVV;D;20191104;000000;309.6300000;309.7600000;308.7100000;309.1100000;2099672
ETF.IVV;D;20191105;000000;309.3600000;309.6300000;308.4300000;308.7300000;2832159
ETF.IVV;D;20191106;000000;308.7600000;309.0500000;307.7700000;308.8900000;1817065
ETF.IVV;D;20191107;000000;310.3200000;311.1800000;309.4100000;309.9500000;2032784
ETF.IVV;D;20191108;000000;309.5300000;310.6900000;308.7800000;310.6700000;1389981
ETF.IVV;D;20191111;000000;309.2000000;310.2750000;309.0000000;310.1300000;1787618
ETF.IVV;D;20191112;000000;310.5000000;311.7500000;309.8900000;310.7000000;1974114
ETF.IVV;D;20191113;000000;309.6200000;311.2900000;309.4000000;310.8700000;1708404
ETF.IVV;D;20191114;000000;310.5300000;311.3800000;309.8400000;311.2500000;1731685
ETF.IVV;D;20191115;000000;312.7700000;313.5800000;312.0200000;313.5500000;2812953
